Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Rel_Yield,Profit_per_Ha,Revenue_per_Ha,Cost_per_Ha,Water_per_Ha,Is_Profitable,Breakeven_Yield,Yield_vs_Breakeven
SF13220,Tamil Nadu,Guntur,Groundnut,Kharif,10.06,1093.7,29.5,67.5,6.9,6.94,29.0,57.5,64.9,108.8,Flood,115.5,5.94,0.91,1.54,15.49,57757,536390,894656,358266,5595,2.769,61.6,1.1,35612.92246520874,88932.00795228628,53319.08548707753,556.1630218687873,True,0.9231623091067321,1.668179024217454
SF13221,Madhya Pradesh,Indore,Rice,Rabi,3.15,765.6,26.1,49.6,8.2,6.48,17.7,122.5,70.2,147.9,Sprinkler,173.2,2.49,0.97,4.37,13.77,19898,176193,273995,97802,4574,3.01,46.4,1.7764227642276424,31048.25396825397,86982.53968253969,55934.28571428572,1452.063492063492,True,2.811050643998679,1.554578893599632
SF13222,Karnataka,Warangal,Maize,Rabi,0.95,370.5,18.0,53.2,7.4,7.32,23.2,98.5,75.4,114.8,Drip,205.4,8.46,0.91,1.68,1.6,18421,63483,29474,-34009,436,3.67,28.9,0.5894736842105263,-35798.94736842105,31025.263157894737,66824.21052631579,458.94736842105266,False,3.6276103646010416,0.46311478663579225
SF13223,Gujarat,Erode,Chilli,Kharif,12.72,870.3,25.7,70.7,7.6,5.94,25.0,138.0,31.7,100.6,Flood,174.1,4.67,0.98,1.18,15.01,107976,820814,1620720,799906,10977,1.367,52.1,0.7588424437299034,62885.69182389937,127415.09433962264,64529.40251572327,862.9716981132075,True,0.5976272737990226,1.9744748135387555
SF13224,Karnataka,Guntur,Maize,Kharif,11.03,609.7,24.0,84.3,5.3,6.63,39.5,105.4,82.7,99.5,Rainfed,244.4,7.44,0.72,3.95,43.57,20090,728195,875321,147126,3663,11.895,39.5,1.3859649122807018,13338.71260199456,79358.2048957389,66019.49229374433,332.0942883046238,True,3.2861867742033017,1.2020010642753658
SF13225,Madhya Pradesh,Warangal,Rice,Rabi,3.55,457.1,20.2,58.4,6.5,7.17,25.9,117.3,65.9,96.9,Flood,233.4,7.55,0.96,2.37,8.41,23274,241872,195734,-46138,7003,1.201,25.8,0.9634146341463415,-12996.61971830986,55136.33802816902,68132.95774647887,1972.6760563380283,False,2.9274279344538487,0.8095844041476483
SF13226,Punjab,Indore,Rice,Zaid,12.02,207.6,34.7,34.8,7.0,6.87,15.0,129.9,49.2,125.8,Rainfed,120.8,1.19,0.67,1.79,21.52,23872,745133,513725,-231408,10342,2.081,39.7,0.7276422764227642,-19251.913477537437,42739.184692179704,61991.09816971714,860.3993344425957,False,2.5968120882086603,0.6893067111508953
SF13227,Telangana,Indore,Rice,Rabi,1.32,80.0,26.3,73.7,6.4,6.95,24.3,97.6,43.4,135.2,Flood,161.9,6.3,0.79,2.32,3.06,25018,76200,76555,355,2593,1.18,28.4,0.9430894308943089,268.93939393939394,57996.21212121212,57727.27272727273,1964.3939393939393,True,2.3074295598078476,1.005447811023622
SF13228,Maharashtra,Nalgonda,Cotton,Rabi,14.58,639.9,31.1,60.5,9.2,6.09,22.7,148.3,63.9,65.3,Sprinkler,167.9,3.7,0.98,1.28,18.66,64081,1000120,1195751,195631,10784,1.73,52.5,1.032258064516129,13417.764060356652,82013.10013717422,68595.33607681756,739.6433470507544,True,1.070447341283962,1.1957617629884414
SF13229,Karnataka,Nashik,Cotton,Kharif,2.51,1026.5,27.2,59.5,6.8,6.6,46.1,113.4,93.0,136.9,Flood,140.1,7.19,0.85,1.98,4.97,70045,190083,348124,158041,2129,2.334,36.8,1.596774193548387,62964.541832669325,138694.8207171315,75730.27888446215,848.2071713147411,True,1.081166091576303,1.8313559918561892
SF13230,Telangana,Erode,Maize,Kharif,7.34,665.7,30.6,52.1,5.8,6.55,43.0,134.7,34.3,120.7,Flood,182.0,4.47,0.68,4.27,31.34,24809,546967,777514,230547,5249,5.971,35.1,1.4982456140350875,31409.673024523163,105928.33787465941,74518.66485013624,715.1226158038147,True,3.0036948224489595,1.4215825016865733
SF13231,Telangana,Rajkot,Rice,Kharif,13.87,595.0,28.5,63.1,7.4,6.81,38.2,126.0,70.5,106.7,Sprinkler,174.9,3.64,0.89,4.27,59.22,22145,962506,1311427,348921,21469,2.758,43.6,1.735772357723577,25156.524873828406,94551.33381398703,69394.80894015862,1547.8731074260995,True,3.133655856408156,1.3626256984372045
SF13232,Maharashtra,Nashik,Rice,Kharif,5.35,712.1,31.3,86.6,7.4,6.44,35.0,152.4,63.0,165.5,Flood,274.3,4.52,0.8,3.85,20.6,22471,412502,462903,50401,10568,1.949,64.5,1.5650406504065042,9420.747663551403,86523.92523364487,77103.17757009347,1975.3271028037384,True,3.4312303666990105,1.1220464931079122
SF13233,Gujarat,Ludhiana,Rice,Kharif,4.51,505.3,30.0,65.1,7.4,5.95,26.2,175.2,41.2,116.3,Rainfed,179.0,3.81,0.67,1.8,8.12,20144,248234,163569,-84665,3665,2.216,59.1,0.7317073170731707,-18772.727272727272,36268.07095343681,55040.79822616408,812.6385809312638,False,2.732366869845318,0.6587695158600353
SF13234,Gujarat,Erode,Wheat,Rabi,4.97,376.6,26.5,57.8,7.2,7.08,25.8,91.9,81.7,141.8,Drip,207.7,6.24,0.69,2.95,14.66,21856,318975,320409,1434,2691,5.448,47.1,1.3318284424379234,288.5311871227364,64468.611670020124,64180.080482897385,541.4486921529175,True,2.936497093836813,1.0045983039423152
SF13235,Telangana,Guntur,Wheat,Rabi,6.6,397.8,22.9,51.0,8.1,6.03,27.2,165.3,72.9,129.3,Drip,200.8,3.59,0.97,2.07,13.66,24683,465413,337170,-128243,3115,4.385,40.9,0.9345372460496614,-19430.757575757576,51086.36363636364,70517.12121212122,471.969696969697,False,2.8569104732861166,0.7245589315296306
SF13236,Punjab,Ludhiana,Maize,Zaid,13.1,283.3,34.2,63.2,8.5,7.36,19.85,133.4,81.9,91.5,Rainfed,295.5,4.93,0.91,1.32,17.29,20422,990637,353096,-637541,3532,4.895,37.0,0.4631578947368421,-48667.251908396946,26953.893129770993,75621.14503816795,269.618320610687,False,3.7029255233653875,0.35647489847441594
SF13237,Punjab,Indore,Maize,Rabi,14.6,197.3,22.8,46.4,7.2,6.66,20.0,49.7,43.0,64.1,Sprinkler,122.2,4.45,0.83,2.89,42.19,23805,764228,1004333,240105,7973,5.292,32.3,1.0140350877192983,16445.54794520548,68789.93150684932,52344.38356164384,546.0958904109589,True,2.1988818971494997,1.3143043306447812
SF13238,Telangana,Nashik,Pulses,Rabi,5.07,152.5,25.4,65.3,6.5,6.07,27.5,81.4,25.6,85.9,Drip,219.3,3.61,0.8,0.74,3.75,73797,369720,276739,-92981,1682,2.229,50.0,0.7872340425531915,-18339.447731755423,54583.629191321495,72923.07692307692,331.7554240631164,False,0.9881577424973498,0.7488682911392405
SF13239,Punjab,Ludhiana,Chilli,Kharif,5.33,822.4,29.8,72.3,5.4,7.06,32.5,146.4,55.9,87.8,Rainfed,368.0,8.39,0.95,2.03,10.82,92732,432412,1003360,570948,1831,5.909,56.8,1.305466237942122,107119.69981238274,188247.65478424015,81127.95497185741,343.52720450281424,True,0.8748647173775764,2.320358747675827
SF13240,Gujarat,Rajkot,Rice,Rabi,7.15,427.0,27.4,62.8,8.4,6.37,23.1,122.0,56.7,90.8,Drip,270.0,3.24,0.66,3.14,22.45,23211,452492,521087,68595,7172,3.13,69.3,1.2764227642276424,9593.706293706293,72879.3006993007,63285.594405594406,1003.076923076923,True,2.7265345915985697,1.1516450257684114
SF13241,Karnataka,Krishna,Sugarcane,Kharif,12.39,468.6,31.1,64.8,7.5,7.71,33.4,80.0,72.6,141.2,Drip,111.1,3.41,0.86,18.83,233.3,3422,630211,798353,168142,19326,12.072,56.4,0.3920466375182177,13570.782889426957,64435.27037933817,50864.48748991122,1559.8062953995156,True,14.863964783726248,1.2668221617839104
SF13242,Punjab,Krishna,Pulses,Zaid,12.33,690.6,27.7,57.9,6.7,6.98,19.1,139.0,43.7,131.2,Drip,139.6,7.03,0.66,1.31,16.15,70464,666951,1137994,471043,3592,4.496,26.9,1.393617021276596,38203.00081103001,92294.72830494728,54091.72749391727,291.32197891321977,True,0.7676505377769821,1.7065056761291313
SF13243,Punjab,Nashik,Wheat,Kharif,14.01,888.5,28.5,66.5,7.3,6.66,37.9,151.2,45.4,109.1,Sprinkler,196.4,5.02,0.9,4.27,59.82,24903,923283,1489697,566414,7829,7.641,51.6,1.927765237020316,40429.264810849396,106330.9778729479,65901.7130620985,558.8151320485367,True,2.646336307356483,1.6135515308957273
SF13244,Gujarat,Rajkot,Wheat,Kharif,1.6,945.1,26.1,72.7,6.3,7.5,26.3,80.4,49.0,146.6,Drip,262.1,5.63,0.67,1.5,2.4,25370,110892,60888,-50004,699,3.433,54.8,0.6772009029345373,-31252.5,38055.0,69307.5,436.875,False,2.731868348443043,0.5490747754572016
SF13245,Karnataka,Guntur,Wheat,Kharif,5.77,865.7,26.7,66.7,6.2,7.27,27.1,77.8,41.5,131.4,Rainfed,181.4,3.85,0.67,2.14,12.35,21422,329228,264562,-64666,1600,7.719,50.6,0.9661399548532733,-11207.27902946274,45851.29982668978,57058.57885615252,277.2963604852687,False,2.663550502107764,0.8034388678970196
SF13246,Telangana,Erode,Cotton,Rabi,3.54,170.4,26.6,54.2,9.1,7.03,29.2,63.1,47.7,121.4,Drip,131.8,0.5,0.92,1.11,3.93,63704,206908,250357,43449,2544,1.545,37.7,0.8951612903225807,12273.728813559323,70722.31638418078,58448.58757062147,718.6440677966102,True,0.9175026304568233,1.2098057958126316
SF13247,Maharashtra,Nashik,Pulses,Kharif,12.78,942.2,25.6,69.3,8.2,5.2,28.3,140.1,61.8,73.2,Rainfed,219.4,3.03,0.79,0.3,3.83,72651,699816,278253,-421563,2601,1.473,60.1,0.3191489361702128,-32986.150234741785,21772.53521126761,54758.68544600939,203.5211267605634,False,0.7537223912404425,0.39802452930484583
SF13248,Gujarat,Nalgonda,Cotton,Kharif,13.31,738.9,31.6,80.3,6.1,5.78,39.7,105.4,78.1,111.8,Flood,174.9,8.58,0.8,0.59,7.85,70973,1010594,557138,-453456,14612,0.537,46.0,0.4758064516129032,-34068.82043576258,41858.60255447032,75927.42299023291,1097.8211870773853,False,1.0698071518779382,0.551501267274494
SF13249,Tamil Nadu,Nashik,Maize,Rabi,2.88,492.6,26.6,45.1,7.3,6.43,25.3,146.2,62.8,82.5,Drip,135.8,7.0,0.91,4.72,13.59,18588,154504,252611,98107,1479,9.189,39.0,1.6561403508771928,34064.930555555555,87712.15277777778,53647.222222222226,513.5416666666667,True,2.886121272983765,1.6354129135815252
SF13250,Punjab,Indore,Pulses,Kharif,13.3,940.1,30.2,65.1,5.7,7.03,28.0,107.9,39.8,128.6,Drip,218.7,6.73,0.94,1.21,16.09,75757,816402,1218930,402528,4193,3.837,48.9,1.2872340425531916,30265.263157894737,91648.87218045113,61383.60902255639,315.2631578947368,True,0.8102697971482027,1.4933297578888831
SF13251,Madhya Pradesh,Nashik,Wheat,Kharif,4.03,816.7,26.5,80.9,7.9,6.86,30.6,112.0,55.2,99.5,Flood,248.1,6.44,0.86,3.53,14.23,28570,294799,406551,111752,2328,6.113,48.7,1.5936794582392777,27730.02481389578,100881.14143920595,73151.11662531017,577.6674937965261,True,2.5604171027409928,1.3786816203582781
SF13252,Karnataka,Nalgonda,Pulses,Rabi,6.33,221.0,25.0,55.8,8.1,6.65,20.0,78.1,62.8,115.8,Sprinkler,187.1,7.04,0.97,1.04,6.58,81589,472450,536856,64406,2388,2.755,17.1,1.1063829787234043,10174.723538704582,84811.37440758293,74636.65086887835,377.2511848341232,True,0.9147881561102398,1.1368752350513283
SF13253,Madhya Pradesh,Raichur,Maize,Rabi,1.0,381.4,24.1,44.2,7.6,6.17,19.3,108.4,44.3,108.1,Drip,188.0,2.65,0.89,3.16,3.16,22186,72032,70108,-1924,512,6.172,54.3,1.1087719298245615,-1924.0,70108.0,72032.0,512.0,False,3.2467321734427115,0.973286317192359
SF13254,Madhya Pradesh,Nalgonda,Wheat,Rabi,3.8,404.2,22.5,54.2,7.3,5.48,24.1,153.8,55.0,105.6,Flood,47.1,5.54,0.89,0.43,1.63,24183,275102,39418,-235684,2811,0.58,36.5,0.19413092550790068,-62022.1052631579,10373.157894736843,72395.26315789473,739.7368421052632,False,2.9936427721082883,0.1436377125575241
SF13255,Punjab,Guntur,Chilli,Kharif,5.31,833.2,29.7,70.3,8.5,7.5,28.8,85.1,67.1,59.5,Drip,186.5,7.48,0.81,1.29,6.85,115800,439426,793230,353804,2489,2.752,43.3,0.8295819935691318,66629.75517890773,149384.18079096047,82754.42561205274,468.73822975517896,True,0.7146323455272258,1.8051240026762183
SF13256,Tamil Nadu,Ludhiana,Groundnut,Rabi,0.5,307.7,25.9,54.5,6.3,6.55,17.5,172.0,61.7,149.7,Flood,243.8,5.82,0.94,1.66,0.83,66904,30044,55530,25486,315,2.635,27.3,1.1857142857142857,50972.0,111060.0,60088.0,630.0,True,0.8981226832476384,1.8482998269205164
SF13257,Punjab,Guntur,Cotton,Kharif,7.34,813.3,28.7,76.5,8.1,6.73,30.6,83.5,65.1,86.1,Rainfed,247.9,5.68,0.73,1.7,12.48,64774,461887,808380,346493,2692,4.636,64.4,1.3709677419354838,47206.130790190735,110133.51498637603,62927.38419618529,366.7574931880109,True,0.9714914038994857,1.749886816472427
SF13258,Karnataka,Raichur,Wheat,Rabi,4.57,417.9,22.4,61.7,8.0,7.18,23.5,150.3,90.4,85.0,Flood,268.9,6.27,0.9,2.22,10.15,22602,288776,229410,-59366,3248,3.125,41.9,1.0022573363431153,-12990.371991247264,50199.12472647702,63189.49671772429,710.7221006564552,False,2.7957480186587156,0.7940629789179157
SF13259,Andhra Pradesh,Nalgonda,Sugarcane,Kharif,9.53,701.8,33.5,69.7,5.6,6.31,33.1,139.7,61.4,115.3,Flood,202.6,6.81,0.68,58.73,559.7,3629,718819,2031151,1312332,25269,22.15,48.2,1.2227774307724337,137705.35152151104,213132.3189926548,75426.96747114375,2651.5215110178387,True,20.784504676534514,2.82566271912679
SF13260,Punjab,Ludhiana,Groundnut,Kharif,9.01,887.4,27.9,75.9,8.3,7.78,27.2,85.6,60.0,115.5,Rainfed,190.9,5.93,0.98,0.41,3.69,59281,540986,218747,-322239,2229,1.655,50.0,0.29285714285714287,-35764.5948945616,24278.24639289678,60042.84128745838,247.39178690344062,False,1.0128513568843032,0.40479779901882856
SF13261,Maharashtra,Guntur,Rice,Kharif,0.89,918.3,31.8,80.9,6.9,6.96,36.6,140.1,58.5,102.4,Drip,190.7,6.23,0.87,3.86,3.44,22663,70538,77961,7423,1129,3.047,62.1,1.5691056910569106,8340.449438202248,87596.62921348315,79256.17977528089,1268.5393258426966,True,3.4971618839200853,1.1037521647906094
SF13262,Madhya Pradesh,Krishna,Groundnut,Rabi,5.25,479.1,29.3,40.7,8.3,6.23,23.4,165.9,58.0,43.7,Flood,98.1,5.47,0.98,1.61,8.45,66744,316659,563987,247328,3379,2.501,39.8,1.1500000000000001,47110.09523809524,107426.09523809524,60316.0,643.6190476190476,True,0.9036917176075752,1.781581006698057
SF13263,Karnataka,Rajkot,Pulses,Rabi,12.08,442.9,28.7,57.2,7.0,6.98,22.0,99.7,33.1,130.8,Flood,152.4,5.73,0.7,1.29,15.58,62437,634334,972768,338434,4856,3.208,60.0,1.372340425531915,28016.059602649006,80527.1523178808,52511.09271523179,401.9867549668874,True,0.8410252368824862,1.5338422004811345
SF13264,Andhra Pradesh,Raichur,Pulses,Rabi,7.24,291.8,21.8,47.4,8.9,7.25,29.9,93.9,66.2,130.5,Rainfed,188.5,2.4,0.71,0.63,4.56,73905,524858,337007,-187851,1674,2.724,48.2,0.6702127659574468,-25946.270718232045,46547.928176795576,72494.19889502763,231.21546961325967,False,0.9809106135583199,0.6422603561344211
SF13265,Madhya Pradesh,Guntur,Chilli,Rabi,0.88,458.2,23.7,59.7,8.5,7.78,15.9,105.1,37.9,77.5,Rainfed,211.0,6.3,0.91,0.45,0.4,115240,46705,46096,-609,345,1.159,31.7,0.28938906752411575,-692.0454545454545,52381.818181818184,53073.86363636364,392.04545454545456,False,0.46055070840301665,0.9770911037362167
SF13266,Andhra Pradesh,Warangal,Groundnut,Kharif,2.84,632.3,26.8,66.6,7.3,6.54,32.4,134.4,78.6,119.6,Sprinkler,191.6,5.72,0.79,3.02,8.58,53413,208089,458284,250195,1307,6.565,44.3,2.1571428571428575,88096.8309859155,161367.60563380283,73270.77464788733,460.21126760563385,True,1.3717779313629141,2.2015225139243304
SF13267,Punjab,Erode,Maize,Rabi,12.24,506.9,25.7,48.5,8.1,7.4,30.0,135.3,60.5,86.7,Rainfed,187.7,4.62,0.79,1.96,23.99,22664,793612,543709,-249903,3887,6.172,35.7,0.687719298245614,-20416.91176470588,44420.66993464052,64837.5816993464,317.56535947712416,False,2.8608181123961525,0.6851187048582935
SF13268,Karnataka,Nashik,Maize,Kharif,6.89,545.0,24.2,75.3,8.0,7.26,31.5,119.3,40.0,86.9,Sprinkler,117.0,4.79,0.85,2.72,18.74,20560,346486,385294,38808,3155,5.94,48.8,0.9543859649122808,5632.510885341074,55920.75471698114,50288.24383164006,457.9100145137881,True,2.4459262564027267,1.112053150776655
SF13269,Maharashtra,Erode,Maize,Rabi,2.61,371.6,25.1,65.7,6.1,6.16,23.1,143.7,37.2,78.3,Flood,223.6,6.51,0.75,2.82,7.36,18747,236278,137978,-98300,1789,4.114,27.7,0.9894736842105263,-37662.835249042146,52865.13409961686,90527.96934865901,685.44061302682,False,4.828930994220889,0.5839801818197208
SF13270,Gujarat,Ludhiana,Pulses,Kharif,2.01,799.9,28.1,70.0,6.0,7.17,40.8,109.3,56.4,184.0,Sprinkler,265.5,6.44,0.67,1.44,2.89,67718,157024,195705,38681,798,3.622,60.9,1.5319148936170213,19244.278606965177,97365.67164179105,78121.39303482587,397.01492537313436,True,1.1536281791373915,1.2482358059914407
SF13271,Madhya Pradesh,Warangal,Chilli,Kharif,4.99,645.1,26.5,73.0,9.2,7.25,36.1,156.5,58.9,102.8,Sprinkler,246.9,4.17,0.89,2.06,10.28,92335,405162,949204,544042,3039,3.383,55.4,1.3247588424437298,109026.45290581162,190221.24248496993,81194.78957915831,609.0180360721442,True,0.8793500793757331,2.342639238131908
SF13272,Karnataka,Warangal,Chilli,Rabi,9.6,826.2,26.1,57.1,8.8,6.1,30.8,98.9,46.2,107.2,Flood,252.2,2.62,0.66,1.53,14.69,102025,795267,1498747,703480,6824,2.153,58.1,0.9839228295819935,73279.16666666667,156119.4791666667,82840.3125,710.8333333333334,True,0.8119609164420485,1.8843271505041703
SF13273,Gujarat,Erode,Sugarcane,Kharif,11.86,1056.3,28.3,76.1,6.9,7.41,26.2,90.3,46.8,90.3,Rainfed,40.0,5.38,0.71,32.66,387.35,3435,564752,1330547,765795,11644,33.266,70.9,0.6799916718717467,64569.56155143339,112187.77403035414,47618.212478920745,981.7875210792581,True,13.862652832291337,2.355970418874125
SF13274,Madhya Pradesh,Rajkot,Cotton,Rabi,11.06,538.4,19.8,53.8,6.4,6.46,22.1,169.2,62.7,130.9,Flood,259.9,1.33,0.94,1.74,19.24,68706,817439,1321903,504464,10683,1.801,48.9,1.403225806451613,45611.57323688969,119521.06690777576,73909.49367088608,965.9132007233272,True,1.0757356514843839,1.6174977538385127
SF13275,Punjab,Krishna,Rice,Rabi,6.2,270.5,22.4,45.0,7.3,6.16,20.8,116.4,32.1,168.5,Flood,134.6,6.76,0.84,1.86,11.53,23982,487019,276512,-210507,13199,0.874,50.3,0.7560975609756098,-33952.74193548387,44598.709677419356,78551.45161290323,2128.8709677419356,False,3.2754337258320083,0.5678637260558623
SF13276,Gujarat,Warangal,Sugarcane,Kharif,0.91,823.6,24.0,70.7,6.2,6.21,32.4,125.9,62.8,133.3,Rainfed,128.1,7.04,0.91,57.32,52.16,3287,50392,171450,121058,926,56.328,44.4,1.1934207786799917,133030.76923076922,188406.5934065934,55375.82417582417,1017.5824175824175,True,16.846919432864063,3.402402452770281
SF13277,Gujarat,Ludhiana,Maize,Kharif,12.09,1015.0,30.5,80.1,6.4,6.86,22.5,135.3,82.2,152.8,Drip,327.4,2.58,0.76,4.16,50.29,21237,1006054,1068009,61955,5650,8.901,79.8,1.4596491228070176,5124.483043837882,88338.21339950373,83213.73035566584,467.328370554177,True,3.9183373525293517,1.0616747935995483
SF13278,Tamil Nadu,Warangal,Cotton,Kharif,12.33,894.7,29.4,64.9,5.7,6.26,32.5,89.9,71.4,138.2,Rainfed,183.2,5.95,0.76,1.2,14.8,67531,773741,999459,225718,5509,2.687,44.5,0.9677419354838709,18306.40713706407,81059.12408759123,62752.71695052717,446.79643146796434,True,0.9292431172428539,1.2913735681578202
SF13279,Madhya Pradesh,Warangal,Rice,Rabi,7.1,532.0,20.2,65.9,8.2,7.07,17.2,132.5,52.1,113.7,Rainfed,206.9,6.49,0.77,2.81,19.95,23592,446566,470660,24094,5011,3.981,30.4,1.1422764227642277,3393.5211267605637,66290.14084507043,62896.61971830986,705.774647887324,True,2.6660147388229003,1.0540076763569102
SF13280,Tamil Nadu,Krishna,Sugarcane,Kharif,11.47,723.1,29.7,74.3,7.7,6.99,32.3,138.2,56.1,102.1,Flood,158.8,4.56,0.72,69.8,800.61,2832,927158,2267328,1340170,31776,25.195,51.0,1.4532583801790546,116841.3251961639,197674.62946817785,80833.30427201395,2770.357454228422,True,28.542833429383457,2.445447477129033
SF13281,Andhra Pradesh,Guntur,Sugarcane,Kharif,8.63,1107.2,29.1,57.3,6.5,7.35,34.2,156.6,59.3,129.7,Rainfed,204.7,3.55,0.87,32.36,279.27,4224,533843,1179636,645793,9608,29.066,62.1,0.6737455756818654,74831.17033603707,136690.1506373117,61858.98030127462,1113.3256083429894,True,14.64464495768812,2.209681429184236
SF13282,Telangana,Indore,Pulses,Zaid,12.26,499.4,31.1,61.6,7.3,6.33,27.5,109.0,31.9,135.1,Flood,176.2,3.16,0.75,0.83,10.18,68073,718291,692983,-25308,6381,1.595,52.2,0.8829787234042553,-2064.274061990212,56523.898858075045,58588.172920065255,520.4730831973899,False,0.8606668270836493,0.964368526683475
SF13283,Madhya Pradesh,Rajkot,Groundnut,Rabi,14.6,365.1,21.2,71.7,6.1,6.8,15.8,121.7,42.0,129.0,Sprinkler,201.4,6.03,0.7,1.72,25.11,45179,1013368,1134445,121077,7561,3.321,33.6,1.2285714285714286,8292.945205479453,77701.71232876713,69408.76712328767,517.8767123287671,True,1.5363059634628407,1.1195686542302499
SF13284,Madhya Pradesh,Krishna,Wheat,Zaid,4.28,105.4,33.9,48.9,6.1,6.27,18.9,90.1,46.9,136.4,Flood,129.2,7.22,0.73,1.42,6.08,19211,242581,116803,-125778,2553,2.382,32.5,0.6410835214446953,-29387.383177570093,27290.42056074766,56677.80373831775,596.4953271028037,False,2.950278680876464,0.4813104637213962
SF13285,Karnataka,Guntur,Cotton,Rabi,4.32,301.3,26.9,54.7,8.4,6.01,29.0,171.3,33.7,100.7,Drip,212.0,5.92,0.77,1.18,5.1,75776,332868,386458,53590,2870,1.777,42.6,0.9516129032258064,12405.092592592591,89457.87037037036,77052.77777777777,664.3518518518518,True,1.01684936890015,1.1604471970871337
SF13286,Tamil Nadu,Raichur,Cotton,Rabi,9.04,649.1,22.2,57.4,6.1,6.71,24.3,140.7,55.3,112.6,Drip,191.1,2.74,0.88,2.0,18.08,60461,643147,1093135,449988,6782,2.666,41.4,1.6129032258064517,49777.43362831859,120922.01327433629,71144.57964601771,750.2212389380531,True,1.176702000397243,1.6996656751877872
SF13287,Madhya Pradesh,Nalgonda,Rice,Rabi,2.44,437.7,21.4,65.1,8.8,5.59,23.0,67.8,54.6,99.1,Flood,234.6,5.1,0.79,0.65,1.59,20774,178162,33031,-145131,4605,0.345,35.0,0.26422764227642276,-59479.91803278689,13537.295081967213,73017.2131147541,1887.2950819672133,False,3.514836483814099,0.18493036674487268
SF13288,Karnataka,Erode,Maize,Kharif,13.6,991.8,35.4,76.6,6.0,7.74,22.2,94.5,91.2,118.7,Flood,188.4,2.86,0.92,1.01,13.74,19876,836959,273096,-563863,10336,1.329,70.1,0.3543859649122807,-41460.51470588236,20080.58823529412,61541.102941176476,760.0,False,3.0962519088939664,0.32620084854813675
SF13289,Karnataka,Krishna,Maize,Zaid,7.03,200.4,28.1,50.8,7.6,5.26,25.2,220.0,63.0,145.7,Flood,118.0,1.3,0.72,0.3,2.11,18354,402096,38727,-363369,5307,0.398,40.7,0.10526315789473684,-51688.33570412517,5508.819345661451,57197.15504978663,754.9075391180654,False,3.116331864976933,0.09626702578488719
SF13290,Karnataka,Guntur,Sugarcane,Zaid,11.78,282.1,27.9,45.9,6.6,6.16,28.6,47.6,66.1,124.2,Drip,175.1,5.17,0.73,40.61,478.39,3340,733550,1597823,864273,17877,26.76,35.0,0.8455132209036019,73367.82682512734,135638.6247877759,62270.79796264856,1517.572156196944,True,18.64395148582292,2.1781863158612227
SF13291,Telangana,Guntur,Wheat,Rabi,0.82,467.6,23.3,65.7,11.0,6.9,30.5,176.5,30.4,152.2,Sprinkler,208.5,3.27,1.0,3.34,2.74,21939,47791,60113,12322,402,6.816,45.7,1.507900677200903,15026.829268292684,73308.53658536586,58281.707317073175,490.2439024390244,True,2.656534359682446,1.2572771693415077
SF13292,Punjab,Krishna,Groundnut,Kharif,7.43,844.2,27.5,83.0,6.7,7.49,24.7,116.1,58.6,112.1,Sprinkler,208.3,6.64,0.67,1.1,8.17,55905,494365,456744,-37621,3662,2.231,47.5,0.7857142857142858,-5063.391655450875,61472.947510094215,66536.33916554508,492.86675639300137,False,1.190167948583223,0.9242393069897749
SF13293,Tamil Nadu,Nalgonda,Pulses,Rabi,1.25,407.0,22.7,59.7,8.4,7.15,25.3,120.5,72.3,105.0,Drip,235.8,9.28,0.73,1.04,1.3,63273,102441,82255,-20186,406,3.202,31.0,1.1063829787234043,-16148.8,65804.0,81952.8,324.8,False,1.2952254516144328,0.8029490145547192
